wavelength;DO1-blank;DO1-blank2;DO1-blank3;1;0.5;3;DO3side2-blank7;2;blank-do-mppc;do_mppc
435;"-0,012411117";"-0,012414488";"0,526414335";"1,29163599";"0,666359663";"2,701463461";"2,689810038";"1,774448991";"-0,010325508";"1,007707834"
434;"-0,012557353";"-0,01226926";"0,526103556";"1,290008903";"0,665627599";"2,706958532";"2,691743374";"1,77339077";"-0,010380763";"1,007612824"
433;"-0,012305245";"-0,012215908";"0,525595546";"1,288776159";"0,665068448";"2,699733257";"2,689665794";"1,773830056";"-0,010300281";"1,0068717"
432;"-0,012596632";"-0,012530896";"0,525380492";"1,287988186";"0,665332735";"2,700552702";"2,691402674";"1,773368597";"-0,010363777";"1,006681085"
431;"-0,012234582";"-0,012496691";"0,525055528";"1,287636638";"0,66480583";"2,69908762";"2,687988281";"1,77290988";"-0,010345781";"1,005740404"
430;"-0,012870486";"-0,012519076";"0,525487423";"1,288585067";"0,665870547";"2,702369928";"2,691943645";"1,772299647";"-0,010436616";"1,005535126"
429;"-0,012496943";"-0,01240196";"0,526034117";"1,290201664";"0,665997446";"2,695937872";"2,688162804";"1,772705555";"-0,01030832";"1,004745007"
428;"-0,012568519";"-0,012488291";"0,526329517";"1,2913239";"0,667277753";"2,700623989";"2,684248924";"1,771704316";"-0,010615298";"1,004537702"
427;"-0,012361706";"-0,013236929";"0,527957082";"1,293910861";"0,668364465";"2,694268465";"2,686976671";"1,771535993";"-0,010646872";"1,003426075"
426;"-0,012740846";"-0,012433053";"0,529126346";"1,297481179";"0,670251846";"2,696782589";"2,688654184";"1,771460652";"-0,01071638";"1,003156304"
425;"-0,013025159";"-0,012524759";"0,530552506";"1,300677419";"0,671555877";"2,688615322";"2,683980703";"1,770698547";"-0,010750877";"1,002878547"
424;"-0,012416551";"-0,012552776";"0,532213569";"1,304066539";"0,673556447";"2,693090677";"2,683057308";"1,769851804";"-0,010849858";"1,00218451"
423;"-0,012615039";"-0,012617906";"0,533608556";"1,307976246";"0,675608516";"2,692300081";"2,684847355";"1,769144058";"-0,010838799";"1,001201034"
422;"-0,012928382";"-0,012987778";"0,535395026";"1,313162327";"0,677310288";"2,686484814";"2,67942667";"1,76870501";"-0,011011662";"1,000748992"
421;"-0,012946523";"-0,012807505";"0,53723675";"1,317237735";"0,679671407";"2,690306187";"2,680129528";"1,76807034";"-0,010930086";"1,000251055"
420;"-0,012786845";"-0,013110412";"0,538703263";"1,321478248";"0,681755483";"2,688323975";"2,67992568";"1,768511415";"-0,010993996";"0,999630511"
419;"-0,012724807";"-0,012732903";"0,540223897";"1,325993538";"0,68401432";"2,688382626";"2,679093122";"1,767929435";"-0,010833345";"0,999101996"
418;"-0,012935217";"-0,01298813";"0,541834533";"1,329880595";"0,686388135";"2,687464714";"2,678738356";"1,767065525";"-0,010995156";"0,998506784"
417;"-0,013077458";"-0,012876919";"0,543148994";"1,333066463";"0,687975943";"2,682623863";"2,67696023";"1,765259862";"-0,011036344";"0,997315824"
416;"-0,013061584";"-0,012994711";"0,544173777";"1,336208582";"0,689689279";"2,684362173";"2,67736721";"1,765149713";"-0,010909033";"0,997181475"
415;"-0,012890138";"-0,013022949";"0,545776725";"1,339519382";"0,691060305";"2,685585976";"2,678861141";"1,766320467";"-0,011003939";"0,996451795"
414;"-0,013094638";"-0,01315577";"0,546406627";"1,341557741";"0,692372024";"2,68403101";"2,678048849";"1,765718341";"-0,010710369";"0,995808005"
413;"-0,013072385";"-0,013124427";"0,546853721";"1,343859076";"0,693478227";"2,682835102";"2,67688036";"1,765102267";"-0,011112703";"0,995350003"
412;"-0,013168427";"-0,012916472";"0,547919214";"1,345001459";"0,694022298";"2,684477568";"2,673366308";"1,764029026";"-0,011098523";"0,994430125"
411;"-0,01318947";"-0,013093685";"0,548059881";"1,346205354";"0,694765866";"2,681488752";"2,672125578";"1,764829636";"-0,010835163";"0,993571281"
410;"-0,012893504";"-0,013325554";"0,548134446";"1,346583724";"0,694853544";"2,677803516";"2,673055172";"1,76294589";"-0,01129484";"0,993197918"
409;"-0,013282123";"-0,0131078";"0,548318386";"1,34635067";"0,694708884";"2,676922321";"2,668575287";"1,763051033";"-0,011329846";"0,992200315"
408;"-0,013289153";"-0,012945719";"0,548222184";"1,345986366";"0,695413292";"2,678133011";"2,671184778";"1,763514519";"-0,01132349";"0,991405666"
407;"-0,013170537";"-0,013096497";"0,547352016";"1,346452355";"0,694877327";"2,680743217";"2,66884923";"1,763130546";"-0,011349012";"0,991057336"
406;"-0,01297396";"-0,013182038";"0,547094941";"1,345654726";"0,695382834";"2,674533367";"2,670428514";"1,761936784";"-0,011375894";"0,990456224"
405;"-0,013085195";"-0,013691613";"0,547484577";"1,345849872";"0,695817411";"2,671952009";"2,670715332";"1,761543036";"-0,011484817";"0,989642263"
404;"-0,013595687";"-0,01347334";"0,548259735";"1,347934484";"0,696471393";"2,674736977";"2,666568995";"1,762646079";"-0,011702278";"0,988836408"
403;"-0,013714589";"-0,013503956";"0,54876858";"1,349696517";"0,69759959";"2,671011209";"2,670661688";"1,761161327";"-0,011447756";"0,988024354"
402;"-0,013581638";"-0,013781701";"0,550263465";"1,352695346";"0,698289335";"2,672252893";"2,663814068";"1,762466669";"-0,011744356";"0,987571895"
401;"-0,01395826";"-0,013690009";"0,552114248";"1,357820034";"0,700685978";"2,674076796";"2,660820723";"1,76019752";"-0,011705654";"0,986619055"
400;"-0,013562218";"-0,013745538";"0,55446589";"1,362693787";"0,703667581";"2,670913935";"2,660773277";"1,760078311";"-0,011457185";"0,985660076"
399;"-0,013713134";"-0,013401111";"0,556942999";"1,368918061";"0,706914008";"2,66959548";"2,66087985";"1,759433031";"-0,01172944";"0,985128284"
398;"-0,013709071";"-0,013878139";"0,561697245";"1,378270626";"0,711706877";"2,67263031";"2,661441803";"1,760262489";"-0,011816257";"0,984510005"
397;"-0,01369959";"-0,013872372";"0,565453231";"1,390468359";"0,717066884";"2,667333364";"2,655714273";"1,759049058";"-0,01125297";"0,984594703"
396;"-0,01396563";"-0,01396548";"0,570135057";"1,404490113";"0,722608626";"2,671378851";"2,662738562";"1,759247541";"-0,01189666";"0,983564615"
395;"-0,014090495";"-0,013450453";"0,576065779";"1,419121265";"0,730156899";"2,670427084";"2,65443635";"1,759467602";"-0,011780585";"0,983044148"
394;"-0,013653236";"-0,013849154";"0,582712591";"1,435152173";"0,738317668";"2,668336868";"2,656775713";"1,759298205";"-0,011774337";"0,981995165"
393;"-0,013748447";"-0,014061275";"0,58996135";"1,454735756";"0,745822668";"2,66779542";"2,662963867";"1,758858442";"-0,011916104";"0,981721282"
392;"-0,013824631";"-0,014040123";"0,598463416";"1,475503087";"0,756589711";"2,667860985";"2,656918287";"1,759276032";"-0,01202061";"0,980756342"
391;"-0,013828794";"-0,013806477";"0,608076692";"1,500468612";"0,767830908";"2,66532135";"2,652791023";"1,758575439";"-0,011696381";"0,980221808"
390;"-0,014391958";"-0,013958361";"0,618426979";"1,526645184";"0,781137884";"2,671161175";"2,654732943";"1,75921464";"-0,012126653";"0,979087055"
389;"-0,014046188";"-0,014385296";"0,629711509";"1,556922317";"0,794287145";"2,65835762";"2,659335375";"1,758296371";"-0,012019704";"0,978232503"
388;"-0,014186312";"-0,014113299";"0,642969966";"1,590365887";"0,810055614";"2,663443089";"2,653489351";"1,759477377";"-0,012151422";"0,978282511"
387;"-0,014475591";"-0,014168273";"0,657326579";"1,628222942";"0,826666176";"2,658929586";"2,653181791";"1,757551312";"-0,012108527";"0,97698015"
386;"-0,014476442";"-0,014426965";"0,674055636";"1,669409037";"0,846562743";"2,661781788";"2,654477835";"1,760222673";"-0,012172113";"0,97537148"
385;"-0,014372224";"-0,014169075";"0,690775275";"1,715075731";"0,867239296";"2,665034056";"2,649498463";"1,757502556";"-0,012157765";"0,975005567"
384;"-0,013448897";"-0,014856542";"0,710009277";"1,762338877";"0,890985787";"2,669222116";"2,657221079";"1,758779883";"-0,012847114";"0,974239469"
383;"-0,014845485";"-0,014875653";"0,729112446";"1,814595819";"0,912447572";"2,667296886";"2,642789364";"1,758832335";"-0,012788655";"0,97305578"
382;"-0,014941987";"-0,015142574";"0,748940945";"1,866951108";"0,938053668";"2,658997297";"2,644432783";"1,757532716";"-0,012913255";"0,972311854"
381;"-0,015514449";"-0,014580335";"0,770042002";"1,918996572";"0,962629795";"2,665658951";"2,649285316";"1,755135894";"-0,012770909";"0,970602453"
380;"-0,015247957";"-0,015098724";"0,790377498";"1,972973228";"0,987263203";"2,654641151";"2,648349285";"1,759068489";"-0,012923307";"0,970773578"
379;"-0,014421356";"-0,0149784";"0,807756424";"2,016826868";"1,006486893";"2,658895254";"2,640384197";"1,75842309";"-0,013145172";"0,970648587"
378;"-0,015558058";"-0,014990754";"0,821754038";"2,055993557";"1,024819136";"2,666776657";"2,65331316";"1,757911205";"-0,012808913";"0,96942693"
377;"-0,015436962";"-0,015359512";"0,828987241";"2,076339722";"1,032940388";"2,654984236";"2,652556181";"1,758607984";"-0,013235824";"0,969133735"
376;"-0,015857156";"-0,015310884";"0,831543744";"2,081563234";"1,037080169";"2,660815477";"2,647319555";"1,75503993";"-0,013555244";"0,967699885"
375;"-0,015398389";"-0,015530485";"0,82917881";"2,073925495";"1,032126427";"2,659865856";"2,649838686";"1,757150769";"-0,013415768";"0,966145694"
374;"-0,015465691";"-0,015601862";"0,822449207";"2,061131954";"1,025884986";"2,658432484";"2,648605108";"1,757647038";"-0,013544956";"0,965217412"
373;"-0,016277542";"-0,014632647";"0,815229893";"2,042852163";"1,018543243";"2,662087202";"2,65426898";"1,757845879";"-0,013179627";"0,96420747"
372;"-0,014972098";"-0,016039759";"0,807120979";"2,027320147";"1,008906364";"2,659117937";"2,647547722";"1,756997824";"-0,014057014";"0,964357197"
371;"-0,01632292";"-0,016656121";"0,804027736";"2,015158653";"1,005009532";"2,664888144";"2,648256302";"1,758364558";"-0,014299291";"0,962045372"
370;"-0,016106963";"-0,016556311";"0,806301475";"2,018062353";"1,007908583";"2,650879383";"2,649504423";"1,757745266";"-0,014611072";"0,961796582"
369;"-0,016137043";"-0,01712944";"0,81163156";"2,026701927";"1,015845656";"2,66698885";"2,652343988";"1,752087474";"-0,014465375";"0,961043537"
368;"-0,010584326";"-0,011135411";"0,826308906";"2,066403389";"1,031134605";"2,662740946";"2,656484127";"1,760130167";"-0,009587276";"0,964654207"
367;"-0,016912887";"-0,016470188";"0,830156267";"2,077651739";"1,037421346";"2,653527975";"2,656455755";"1,762002945";"-0,014856292";"0,958886862"
366;"-0,016838089";"-0,016778372";"0,846139371";"2,118475914";"1,056204557";"2,663269997";"2,651016951";"1,760983229";"-0,014717635";"0,958056748"
365;"-0,016669026";"-0,016883159";"0,861348629";"2,15990901";"1,074054241";"2,655436754";"2,649697542";"1,75710237";"-0,015943551";"0,956522465"
364;"-0,017802948";"-0,017810799";"0,87824142";"2,199201822";"1,095458865";"2,665407896";"2,651787996";"1,76249063";"-0,014693061";"0,955601633"
363;"-0,017566446";"-0,016785344";"0,896867812";"2,268834591";"1,121431231";"2,653258324";"2,659758091";"1,755348682";"-0,016288912";"0,956418216"
362;"-0,017749177";"-0,017982848";"0,920336604";"2,311204672";"1,144172549";"2,656319618";"2,653131485";"1,767332435";"-0,015519645";"0,954414845"
361;"-0,017043479";"-0,017060304";"0,946625888";"2,369888306";"1,171768069";"2,662204266";"2,649805546";"1,755811691";"-0,017080711";"0,953493118"
360;"-0,019107653";"-0,019418873";"0,968791843";"2,440526724";"1,202742815";"2,638159037";"2,641703129";"1,765031338";"-0,014980201";"0,951473117"
359;"-0,019050326";"-0,019316973";"0,993262231";"2,504402876";"1,234829783";"2,647758245";"2,643275499";"1,767461181";"-0,017582256";"0,950746715"
358;"-0,019631011";"-0,020580854";"1,019823551";"2,565718651";"1,274071217";"2,653637886";"2,656921864";"1,768898726";"-0,018231584";"0,948947072"
357;"-0,020739371";"-0,021515615";"1,051547647";"2,632501364";"1,30924511";"2,647706985";"2,658871889";"1,763967752";"-0,018513963";"0,947737694"
356;"-0,019333363";"-0,018278096";"1,082480192";"2,726294279";"1,341754198";"2,660560608";"2,643947363";"1,772157907";"-0,019232582";"0,948755801"
355;"-0,021806702";"-0,021100026";"1,112456083";"2,801685095";"1,371231437";"2,663262129";"2,632863522";"1,769591093";"-0,017449887";"0,945856452"
354;"-0,023362888";"-0,02272753";"1,151343465";"2,893493652";"1,413971424";"2,689404488";"2,673573017";"1,770442367";"-0,019313406";"0,945345104"
353;"-0,02268213";"-0,021774154";"1,186444283";"2,963152885";"1,461916566";"2,658286572";"2,63501358";"1,759943724";"-0,020873947";"0,942755282"
352;"-0,022136608";"-0,020245414";"1,223234177";"3,037143946";"1,521065712";"2,701556683";"2,631350994";"1,775689483";"-0,020031398";"0,94174099"
351;"-0,021368966";"-0,021854507";"1,264587402";"3,194401979";"1,55879283";"2,669385672";"2,614785433";"1,766985655";"-0,018840481";"0,940952599"
350;"-0,025302276";"-0,024719985";"1,299975157";"3,224604607";"1,604216933";"2,647944689";"2,673430681";"1,77474165";"-0,022413315";"0,936010599"
349;"-0,021886457";"-0,025578732";"1,344262958";"3,298826694";"1,654529929";"2,69266963";"2,638147354";"1,764223814";"-0,020126211";"0,941176176"
348;"-0,011405498";"-0,01069663";"1,604242086";"3,866113186";"2,026783705";"2,813638449";"2,752177477";"1,871999502";"-0,007422483";"0,952895761"
347;"-0,009994091";"-0,01030933";"1,647049546";"3,984004974";"2,080820084";"2,815242767";"2,76394105";"1,87711215";"-0,007234895";"0,951488197"
346;"-0,010464261";"-0,010008915";"1,710132599";"4,199206829";"2,155415058";"2,816392422";"2,761051178";"1,873140335";"-0,007311467";"0,950558662"
345;"-0,009966264";"-0,009642066";"1,772842646";"4,388822556";"2,23385191";"2,832789421";"2,765238523";"1,878766656";"-0,007115276";"0,951021433"
344;"-0,009714368";"-0,010170477";"1,842327833";"4,654975891";"2,317527533";"2,820591688";"2,767215014";"1,876330495";"-0,006603682";"0,950559855"
343;"-0,009585605";"-0,009458425";"1,916341543";"4,783800125";"2,402203321";"2,825784922";"2,779111624";"1,882018805";"-0,006951961";"0,949553847"
342;"-0,009350563";"-0,009773294";"1,99428618";"5,326871872";"2,496522427";"2,837961197";"2,770463228";"1,880330086";"-0,006728693";"0,949236691"
341;"-0,009565651";"-0,009466327";"2,073389053";"5,838589668";"2,593292236";"2,826999426";"2,77428031";"1,883627295";"-0,00680882";"0,947730601"
340;"-0,00973396";"-0,009136789";"2,15681076";10;"2,696154594";"2,835549831";"2,778336525";"1,887041569";"-0,006391968";"0,948456705"
339;"-0,009217232";"-0,009390033";"2,255506277";10;"2,819062471";"2,843443155";"2,785946846";"1,890202165";"-0,005973132";"0,94669503"
338;"-0,008993909";"-0,008493663";"2,351247311";10;"2,922211409";"2,848767996";"2,79111433";"1,891798496";"-0,006167646";"0,946474314"
337;"-0,00932386";"-0,008875939";"2,46020031";10;"3,060726404";"2,844050169";"2,785711288";"1,892448783";"-0,00619337";"0,947012365"
336;"-0,008806441";"-0,00899254";"2,5661695";10;"3,195396423";"2,847199202";"2,79159236";"1,895738006";"-0,006342735";"0,94539547"
335;"-0,008888113";"-0,009296142";"2,691899538";10;"3,340129614";"2,853515625";"2,791570425";"1,89709115";"-0,006590169";"0,945379794"
334;"-0,009254383";"-0,008857273";"2,823699951";10;"3,480032921";"2,8497262";"2,797602892";"1,897459865";"-0,005921145";"0,945037425"
333;"-0,008986911";"-0,008973928";"2,954866886";10;"3,658055782";"2,86400342";"2,804417133";"1,904636264";"-0,00579958";"0,944701672"
332;"-0,008788938";"-0,008997154";"3,106871843";10;"3,815219402";"2,862720728";"2,808108807";"1,903686166";"-0,006217562";"0,943560958"
331;"-0,008398866";"-0,009005775";"3,263289213";10;"4,04518652";"2,870413065";"2,814703465";"1,909100413";"-0,005934424";"0,943502247"
330;"-0,009175668";"-0,008800404";"3,414039612";10;"4,249218464";"2,870924711";"2,822573662";"1,913041472";"-0,005792837";"0,943306685"
329;"-0,008823234";"-0,00898757";"3,609711409";10;"4,49296999";"2,882935286";"2,817775726";"1,916717052";"-0,005742514";"0,942707956"
328;"-0,008797969";"-0,00875738";"3,801806211";10;"4,661096096";"2,88638711";"2,826752186";"1,91739881";"-0,005987686";"0,942874849"
327;"-0,008880606";"-0,008895265";"3,978816986";10;"5,022773266";"2,893046379";"2,834479332";"1,919755101";"-0,005695354";"0,943051517"
326;"-0,009015815";"-0,008755502";"4,263375759";10;"5,691372871";"2,893666506";"2,83891201";"1,920765877";"-0,005894894";"0,942603231"
325;"-0,009204054";"-0,009153618";"4,534582138";10;10;"2,901586533";"2,847824335";"1,928335428";"-0,005782415";"0,942097306"
324;"-0,009077523";"-0,008571079";"4,972368717";10;10;"2,894544601";"2,855830908";"1,930654526";"-0,005418726";"0,942093253"
323;"-0,008882635";"-0,008652745";"5,768270969";10;10;"2,91593051";"2,859316349";"1,933275819";"-0,005567796";"0,942017257"
322;"-0,008897091";"-0,009147332";10;10;10;"2,922220945";"2,867054462";"1,937639713";"-0,005504769";"0,941997051"
321;"-0,008425525";"-0,008268037";"5,861041546";10;10;"2,927542448";"2,865925312";"1,941416144";"-0,005778226";"0,941974044"
320;"-0,008694002";"-0,008864627";10;10;10;"2,935219288";"2,880337715";"1,945790529";"-0,005399041";"0,941655338"
319;"-0,008627419";"-0,008511787";10;10;10;"2,942793608";"2,871657372";"1,947051406";"-0,004901801";"0,942045689"
318;"-0,008806188";"-0,008133814";10;10;10;"2,945067883";"2,89174509";"1,953753233";"-0,005076327";"0,943287611"
317;"-0,008338281";"-0,008516661";10;10;10;"2,957337141";"2,898151875";"1,956098437";"-0,005012411";"0,942628622"
316;"-0,008824146";"-0,008198746";10;10;10;"2,962521076";"2,912041903";"1,965593457";"-0,004561504";"0,943282843"
315;"-0,00848686";"-0,008574835";10;10;10;"2,970633507";"2,922846079";"1,96255517";"-0,004524412";"0,944085896"
314;"-0,007962545";"-0,00789041";10;10;10;"2,990318298";"2,918489933";"1,96993804";"-0,004831613";"0,94451201"
313;"-0,008567526";"-0,008283986";10;10;10;"2,999111891";"2,940607309";"1,97962451";"-0,004681215";"0,944424808"
312;"-0,008158355";"-0,007879073";10;10;10;"2,99786377";"2,94238162";"1,980763555";"-0,00470923";"0,945486188"
311;"-0,007909118";"-0,008288303";10;10;10;"3,011431932";"2,955482006";"1,987911344";"-0,005085077";"0,946786344"
310;"-0,008053016";"-0,007983335";10;10;10;"3,02199316";"2,971415997";"1,990690351";"-0,004738984";"0,947036386"
309;"-0,008037465";"-0,008237151";10;10;10;"3,022129774";"2,974012375";"1,998554826";"-0,004757521";"0,948580742"
308;"-0,009159904";"-0,008715823";10;10;10;"3,043223143";"2,985162258";"2,004888296";"-0,005613539";"0,948646605"
307;"-0,007990603";"-0,007873734";10;10;10;"3,045249939";"2,994620562";"2,009413004";"-0,004606176";"0,951347172"
306;"-0,007835397";"-0,007815161";10;10;10;"3,057903528";"3,001573563";"2,015622377";"-0,004717424";"0,951883793"
305;"-0,007638629";"-0,007742594";10;10;10;"3,078758001";"3,017740011";"2,019968987";"-0,004398354";"0,953674734"
304;"-0,00782472";"-0,007845415";10;10;10;"3,076775551";"3,030669212";"2,024363518";"-0,004430026";"0,955873072"
303;"-0,007744679";"-0,007760596";10;10;10;"3,108618021";"3,039487123";"2,033528328";"-0,004151668";"0,958309829"
302;"-0,007675559";"-0,007679373";10;10;10;"3,112303972";"3,050795078";"2,038299084";"-0,004146386";"0,960162759"
301;"-0,007855736";"-0,007691988";10;10;10;"3,118541241";"3,073621988";"2,045001268";"-0,004239962";"0,962702096"
300;"-0,008027503";"-0,007912372";10;10;10;"3,1327672";"3,078067541";"2,051538467";"-0,004171154";"0,966292977"
299;"-0,007811499";"-0,007705161";10;10;10;"3,143157959";"3,092733383";"2,057803631";"-0,004002522";"0,969474793"
298;"-0,007620316";"-0,007552957";10;10;10;"3,161984682";"3,098299742";"2,06410718";"-0,004196176";"0,972818434"
297;"-0,007551634";"-0,007531231";10;10;10;"3,174059391";"3,121029615";"2,071221828";"-0,004132951";"0,97587049"
296;"-0,007642597";"-0,007374944";10;10;10;"3,175301313";"3,134458303";"2,078543663";"-0,004129822";"0,979898155"
295;"-0,007483654";"-0,007651906";10;10;10;"3,199240446";"3,142578125";"2,085675478";"-0,003914539";"0,984044015"
294;"-0,007844245";"-0,007394795";10;10;10;"3,200074434";"3,156879902";"2,092669249";"-0,004150335";"0,989190817"
293;"-0,00766157";"-0,00789097";10;10;10;"3,221662045";"3,176154613";"2,100981236";"-0,004203867";"0,993235052"
292;"-0,007833567";"-0,007466657";10;10;10;"3,238816738";"3,197870255";"2,105761766";"-0,00437606";"0,999473989"
291;"-0,007535759";"-0,007893207";10;10;10;"3,262705803";"3,204473495";"2,117439985";"-0,004128899";"1,005483747"
290;"-0,007281227";"-0,007462484";10;10;10;"3,27143836";"3,221189499";"2,123909235";"-0,003817814";"1,01162684"
289;"-0,00744111";"-0,007328928";10;10;10;"3,290097475";"3,233800173";"2,13168931";"-0,003490944";"1,018847823"
288;"-0,007408842";"-0,007298893";10;10;10;"3,311743736";"3,235606432";"2,141181469";"-0,003495617";"1,026325345"
287;"-0,007481771";"-0,007563539";10;10;10;"3,315273523";"3,259799957";"2,146437168";"-0,003782762";"1,034597278"
286;"-0,007802346";"-0,007392047";10;10;10;"3,335300446";"3,283983707";"2,157974005";"-0,003992109";"1,042511106"
285;"-0,007475257";"-0,007220231";10;10;10;"3,354631901";"3,296696663";"2,164885521";"-0,003683902";"1,052034497"
284;"-0,007478463";"-0,00738095";10;10;10;"3,370022058";"3,315611124";"2,17254734";"-0,003868668";"1,062366962"
283;"-0,007467471";"-0,007215598";10;10;10;"3,380779982";"3,329796076";"2,18097043";"-0,003481443";"1,072796583"
282;"-0,007610955";"-0,007446046";10;10;10;"3,38901186";"3,339395761";"2,188688993";"-0,00381884";"1,083973765"
281;"-0,007310653";"-0,00720465";10;10;10;"3,410289049";"3,365783691";"2,19836545";"-0,003575213";"1,096507072"
280;"-0,007388382";"-0,00736568";10;10;10;"3,426864147";"3,379817724";"2,203977346";"-0,003485603";"1,109852672"
279;"-0,00723958";"-0,007372297";10;10;10;"3,444831848";"3,401011467";"2,213423967";"-0,003572954";"1,124173164"
278;"-0,007374944";"-0,007310449";10;10;10;"3,476417303";"3,417944193";"2,22307229";"-0,003685802";"1,139368534"
277;"-0,007523038";"-0,007416171";10;10;10;"3,483180761";"3,445060253";"2,233244181";"-0,003639187";"1,155643702"
276;"-0,007197725";"-0,007326637";10;10;10;"3,51121664";"3,458911896";"2,243127823";"-0,003711571";"1,172397614"
275;"-0,007691072";"-0,007274099";10;10;10;"3,526655674";"3,473789215";"2,247205496";"-0,003711571";"1,190907717"
274;"-0,007527974";"-0,007602917";10;10;10;"3,532665253";"3,482825518";"2,259057999";"-0,003879084";"1,210324645"
273;"-0,007804787";"-0,007696616";10;10;10;"3,548492908";"3,494419575";"2,265650749";"-0,004018629";"1,231194973"
272;"-0,007992942";"-0,008076342";10;10;10;"3,558419466";"3,51940918";"2,272651672";"-0,00429251";"1,252693892"
271;"-0,008002548";"-0,008212768";10;10;10;"3,575627327";"3,529012203";"2,282149792";"-0,004123105";"1,277174711"
270;"-0,008119993";"-0,008064501";10;10;10;"3,587781191";"3,556631565";"2,287589073";"-0,004070383";"1,301560879"
269;"-0,007717164";"-0,007929199";10;10;10;"3,618267536";"3,580154419";"2,298094988";"-0,003915565";"1,328591108"
268;"-0,00771574";"-0,007832602";10;10;10;"3,636640549";"3,581147671";"2,307298422";"-0,003752223";"1,35716331"
267;"-0,007659739";"-0,007681357";10;10;10;"3,645361662";"3,608742952";"2,313600302";"-0,003754892";"1,387338758"
266;"-0,007454494";"-0,007675101";10;10;10;"3,678097248";"3,617373705";"2,324096203";"-0,003525711";"1,419421673"
265;"-0,007712383";"-0,007352395";10;10;10;"3,675251245";"3,632339716";"2,332045317";"-0,003522938";"1,452301502"
264;"-0,007580787";"-0,007613295";10;10;10;"3,68748951";"3,653338909";"2,339853525";"-0,003638161";"1,488102317"
263;"-0,007389552";"-0,00779716";10;10;10;"3,716941595";"3,661181927";"2,343880177";"-0,003776397";"1,525412321"
262;"-0,007890867";"-0,00772459";10;10;10;"3,722947598";"3,670909405";"2,355577707";"-0,00365079";"1,564041615"
261;"-0,007559011";"-0,007858481";10;10;10;"3,738910437";"3,700855255";"2,363133669";"-0,004035146";"1,605812192"
260;"-0,0079567";"-0,00787109";10;10;10;"3,75670886";"3,718513489";"2,370953083";"-0,003890834";"1,649056554"
259;"-0,007913643";"-0,00810983";10;10;10;"3,775716305";"3,723193169";"2,379196167";"-0,003976155";"1,693942904"
258;"-0,008262296";"-0,008285764";10;"4,480742455";10;"3,792247534";"3,750049591";"2,384480238";"-0,004147873";"1,741954923"
257;"-0,008330409";"-0,008089656";10;"2,963438272";10;"3,799692392";"3,754997015";"2,388492346";"-0,004080076";"1,792170525"
256;"-0,008211497";"-0,008106477";10;"2,114530802";10;"3,81235218";"3,79113698";"2,39840889";"-0,004132336";"1,84631443"
255;"-0,008292418";"-0,007901188";10;"1,770959616";10;"3,835901737";"3,793558598";"2,405156612";"-0,004124079";"1,90178895"
254;"-0,008117045";"-0,008218355";10;"1,525268316";10;"3,843073606";"3,79250741";"2,410238981";"-0,004014371";"1,958943129"
253;"-0,008288506";"-0,007906882";10;"1,382192731";10;"3,856223822";"3,826742411";"2,41855979";"-0,003958199";"2,019068003"
252;"-0,008262043";"-0,008393788";10;"1,349368572";10;"3,863697767";"3,818333626";"2,424566984";"-0,003981438";"2,084071875"
251;"-0,00848361";"-0,00834788";10;"1,367731929";10;"3,877621651";"3,840790272";"2,428961039";"-0,004168385";"2,15244031"
250;"-0,008550673";"-0,008354279";10;"1,395822883";10;"3,860090017";"3,854426622";"2,435244799";"-0,00449367";"2,220239401"
249;"-0,008503919";"-0,008590316";10;"1,423330307";10;"3,880921841";"3,857905149";"2,441223621";"-0,004316038";"2,29468441"
248;"-0,008674871";"-0,008677662";10;"1,438479662";10;"3,896651268";"3,876826525";"2,445596218";"-0,004238014";"2,370834112"
247;"-0,008598387";"-0,00842974";10;"1,458755493";10;"3,89803791";"3,874875307";"2,45209527";"-0,004234784";"2,451849699"
246;"-0,008598133";"-0,008609706";10;"1,460059404";10;"3,904746532";"3,896406889";"2,456024647";"-0,004369961";"2,541603327"
245;"-0,00875672";"-0,008882889";10;"1,44971621";10;"3,922785044";"3,89759326";"2,460883856";"-0,004350381";"2,62865448"
244;"-0,008999081";"-0,008793048";10;"1,509826064";10;"3,919625759";"3,893056393";"2,462755203";"-0,004603973";"2,722444773"
243;"-0,009232387";"-0,008888773";10;"1,591777563";10;"3,939440966";"3,896162271";"2,468783379";"-0,004617957";"2,828802824"
242;"-0,008897953";"-0,009015156";10;"1,612676382";10;"3,943913937";"3,923112869";"2,471481323";"-0,004741544";"2,93469286"
241;"-0,009098157";"-0,009237151";10;"1,609878421";10;"3,952490807";"3,919557333";"2,474067211";"-0,004714812";"3,052978039"
240;"-0,00918753";"-0,009481371";10;"1,606014252";10;"3,932804108";"3,915464401";"2,478806496";"-0,004721623";"3,176448822"
239;"-0,00933977";"-0,00935558";10;"1,189710736";10;"3,928239584";"3,931073666";"2,478241205";"-0,004909173";"3,315422773"
238;"-0,009463338";"-0,009520272";10;"0,028739532";10;"3,943967104";"3,919511318";"2,480797052";"-0,005060259";"3,444797754"
237;"-0,0095616";"-0,009710014";10;"0,092691541";10;"3,97160244";"3,939160824";"2,485322952";"-0,005282443";"3,603517056"
236;"-0,010015492";"-0,009895523";10;"0,011518001";10;"3,952975273";"3,919694901";"2,484353065";"-0,005332922";"3,762905836"
