wavelength;DO1-blank;DO1-blank2;DO1-blank3;1;DO16-blank5;3;DO3side2-blank7;2;blank;mppc
432;-0.012596632;-0.012530896;0.525380492;1.287.988.186;0.665332735;2.700.552.702;2.691.402.674;1.773.368.597;-0.01036377717;1.006.681.085
431;-0.012234582;-0.012496691;0.525055528;1.287.636.638;0.66480583;269.908.762;2.687.988.281;177.290.988;-0.01034578122;1.005.740.404
430;-0.012870486;-0.012519076;0.525487423;1.288.585.067;0.665870547;2.702.369.928;2.691.943.645;1.772.299.647;-0.01043661591;1.005.535.126
429;-0.012496943;-0.01240196;0.526034117;1.290.201.664;0.665997446;2.695.937.872;2.688.162.804;1.772.705.555;-0.0103083197;1.004.745.007
428;-0.012568519;-0.012488291;0.526329517;12.913.239;0.667277753;2.700.623.989;2.684.248.924;1.771.704.316;-0.01061529759;1.004.537.702
427;-0.012361706;-0.013236929;0.527957082;1.293.910.861;0.668364465;2.694.268.465;2.686.976.671;1.771.535.993;-0.01064687222;1.003.426.075
426;-0.012740846;-0.012433053;0.529126346;1.297.481.179;0.670251846;2.696.782.589;2.688.654.184;1.771.460.652;-0.01071637962;1.003.156.304
425;-0.013025159;-0.012524759;0.530552506;1.300.677.419;0.671555877;2.688.615.322;2.683.980.703;1.770.698.547;-0.01075087674;1.002.878.547
424;-0.012416551;-0.012552776;0.532213569;1.304.066.539;0.673556447;2.693.090.677;2.683.057.308;1.769.851.804;-0.0108498577;100.218.451
423;-0.012615039;-0.012617906;0.533608556;1.307.976.246;0.675608516;2.692.300.081;2.684.847.355;1.769.144.058;-0.01083879918;1.001.201.034
422;-0.012928382;-0.012987778;0.535395026;1.313.162.327;0.677310288;2.686.484.814;267.942.667;176.870.501;-0.01101166196;1.000.748.992
421;-0.012946523;-0.012807505;0.53723675;1.317.237.735;0.679671407;2.690.306.187;2.680.129.528;176.807.034;-0.01093008555;1.000.251.055
420;-0.012786845;-0.013110412;0.538703263;1.321.478.248;0.681755483;2.688.323.975;267.992.568;1.768.511.415;-0.0109939957;0.9996305108
419;-0.012724807;-0.012732903;0.540223897;1.325.993.538;0.68401432;2.688.382.626;2.679.093.122;1.767.929.435;-0.01083334535;0.9991019964
418;-0.012935217;-0.01298813;0.541834533;1.329.880.595;0.686388135;2.687.464.714;2.678.738.356;1.767.065.525;-0.01099515613;0.9985067844
417;-0.013077458;-0.012876919;0.543148994;1.333.066.463;0.687975943;2.682.623.863;267.696.023;1.765.259.862;-0.01103634387;0.997315824
416;-0.013061584;-0.012994711;0.544173777;1.336.208.582;0.689689279;2.684.362.173;267.736.721;1.765.149.713;-0.01090903301;0.9971814752
415;-0.012890138;-0.013022949;0.545776725;1.339.519.382;0.691060305;2.685.585.976;2.678.861.141;1.766.320.467;-0.01100393943;0.9964517951
414;-0.013094638;-0.01315577;0.546406627;1.341.557.741;0.692372024;268.403.101;2.678.048.849;1.765.718.341;-0.01071036886;0.9958080053
413;-0.013072385;-0.013124427;0.546853721;1.343.859.076;0.693478227;2.682.835.102;267.688.036;1.765.102.267;-0.01111270301;0.9953500032
412;-0.013168427;-0.012916472;0.547919214;1.345.001.459;0.694022298;2.684.477.568;2.673.366.308;1.764.029.026;-0.01109852269;0.9944301248
411;-0.01318947;-0.013093685;0.548059881;1.346.205.354;0.694765866;2.681.488.752;2.672.125.578;1.764.829.636;-0.0108351633;0.9935712814
410;-0.012893504;-0.013325554;0.548134446;1.346.583.724;0.694853544;2.677.803.516;2.673.055.172;176.294.589;-0.0112948399;0.9931979179
409;-0.013282123;-0.0131078;0.548318386;134.635.067;0.694708884;2.676.922.321;2.668.575.287;1.763.051.033;-0.01132984553;0.992200315
408;-0.013289153;-0.012945719;0.548222184;1.345.986.366;0.695413292;2.678.133.011;2.671.184.778;1.763.514.519;-0.01132349018;0.9914056659
407;-0.013170537;-0.013096497;0.547352016;1.346.452.355;0.694877327;2.680.743.217;266.884.923;1.763.130.546;-0.01134901214;0.9910573363
406;-0.01297396;-0.013182038;0.547094941;1.345.654.726;0.695382834;2.674.533.367;2.670.428.514;1.761.936.784;-0.01137589384;0.9904562235
405;-0.013085195;-0.013691613;0.547484577;1.345.849.872;0.695817411;2.671.952.009;2.670.715.332;1.761.543.036;-0.01148481667;0.9896422625
404;-0.013595687;-0.01347334;0.548259735;1.347.934.484;0.696471393;2.674.736.977;2.666.568.995;1.762.646.079;-0.0117022777;0.9888364077
403;-0.013714589;-0.013503956;0.54876858;1.349.696.517;0.69759959;2.671.011.209;2.670.661.688;1.761.161.327;-0.01144775562;0.988024354
402;-0.013581638;-0.013781701;0.550263465;1.352.695.346;0.698289335;2.672.252.893;2.663.814.068;1.762.466.669;-0.01174435578;0.9875718951
401;-0.01395826;-0.013690009;0.552114248;1.357.820.034;0.700685978;2.674.076.796;2.660.820.723;176.019.752;-0.01170565374;0.9866190553
400;-0.013562218;-0.013745538;0.55446589;1.362.693.787;0.703667581;2.670.913.935;2.660.773.277;1.760.078.311;-0.01145718526;0.9856600761
399;-0.013713134;-0.013401111;0.556942999;1.368.918.061;0.706914008;266.959.548;266.087.985;1.759.433.031;-0.01172943972;0.9851282835
398;-0.013709071;-0.013878139;0.561697245;1.378.270.626;0.711706877;267.263.031;2.661.441.803;1.760.262.489;-0.01181625668;0.9845100045
397;-0.01369959;-0.013872372;0.565453231;1.390.468.359;0.717066884;2.667.333.364;2.655.714.273;1.759.049.058;-0.01125297043;0.9845947027
396;-0.01396563;-0.01396548;0.570135057;1.404.490.113;0.722608626;2.671.378.851;2.662.738.562;1.759.247.541;-0.01189665962;0.9835646152
395;-0.014090495;-0.013450453;0.576065779;1.419.121.265;0.730156899;2.670.427.084;265.443.635;1.759.467.602;-0.01178058516;0.9830441475
394;-0.013653236;-0.013849154;0.582712591;1.435.152.173;0.738317668;2.668.336.868;2.656.775.713;1.759.298.205;-0.01177433692;0.9819951653
393;-0.013748447;-0.014061275;0.58996135;1.454.735.756;0.745822668;266.779.542;2.662.963.867;1.758.858.442;-0.01191610377;0.981721282
392;-0.013824631;-0.014040123;0.598463416;1.475.503.087;0.756589711;2.667.860.985;2.656.918.287;1.759.276.032;-0.01202061027;0.9807563424
391;-0.013828794;-0.013806477;0.608076692;1.500.468.612;0.767830908;266.532.135;2.652.791.023;1.758.575.439;-0.01169638149;0.980221808
390;-0.014391958;-0.013958361;0.618426979;1.526.645.184;0.781137884;2.671.161.175;2.654.732.943;175.921.464;-0.01212665252;0.9790870547
389;-0.014046188;-0.014385296;0.629711509;1.556.922.317;0.794287145;265.835.762;2.659.335.375;1.758.296.371;-0.0120197041;0.9782325029
388;-0.014186312;-0.014113299;0.642969966;1.590.365.887;0.810055614;2.663.443.089;2.653.489.351;1.759.477.377;-0.01215142198;0.9782825112
387;-0.014475591;-0.014168273;0.657326579;1.628.222.942;0.826666176;2.658.929.586;2.653.181.791;1.757.551.312;-0.01210852712;0.9769801497
386;-0.014476442;-0.014426965;0.674055636;1.669.409.037;0.846562743;2.661.781.788;2.654.477.835;1.760.222.673;-0.01217211317;0.97537148
385;-0.014372224;-0.014169075;0.690775275;1.715.075.731;0.867239296;2.665.034.056;2.649.498.463;1.757.502.556;-0.01215776522;0.9750055671
384;-0.013448897;-0.014856542;0.710009277;1.762.338.877;0.890985787;2.669.222.116;2.657.221.079;1.758.779.883;-0.01284711435;0.9742394686
383;-0.014845485;-0.014875653;0.729112446;1.814.595.819;0.912447572;2.667.296.886;2.642.789.364;1.758.832.335;-0.01278865524;0.9730557799
382;-0.014941987;-0.015142574;0.748940945;1.866.951.108;0.938053668;2.658.997.297;2.644.432.783;1.757.532.716;-0.01291325502;0.9723118544
381;-0.015514449;-0.014580335;0.770042002;1.918.996.572;0.962629795;2.665.658.951;2.649.285.316;1.755.135.894;-0.01277090888;0.9706024528
380;-0.015247957;-0.015098724;0.790377498;1.972.973.228;0.987263203;2.654.641.151;2.648.349.285;1.759.068.489;-0.01292330679;0.9707735777
379;-0.014421356;-0.0149784;0.807756424;2.016.826.868;1.006.486.893;2.658.895.254;2.640.384.197;175.842.309;-0.01314517204;0.9706485868
378;-0.015558058;-0.014990754;0.821754038;2.055.993.557;1.024.819.136;2.666.776.657;265.331.316;1.757.911.205;-0.01280891337;0.96942693
377;-0.015436962;-0.015359512;0.828987241;2.076.339.722;1.032.940.388;2.654.984.236;2.652.556.181;1.758.607.984;-0.01323582418;0.9691337347
376;-0.015857156;-0.015310884;0.831543744;2.081.563.234;1.037.080.169;2.660.815.477;2.647.319.555;175.503.993;-0.01355524361;0.9676998854
375;-0.015398389;-0.015530485;0.82917881;2.073.925.495;1.032.126.427;2.659.865.856;2.649.838.686;1.757.150.769;-0.01341576781;0.9661456943
374;-0.015465691;-0.015601862;0.822449207;2.061.131.954;1.025.884.986;2.658.432.484;2.648.605.108;1.757.647.038;-0.01354495622;0.9652174115
373;-0.016277542;-0.014632647;0.815229893;2.042.852.163;1.018.543.243;2.662.087.202;265.426.898;1.757.845.879;-0.01317962725;0.9642074704
372;-0.014972098;-0.016039759;0.807120979;2.027.320.147;1.008.906.364;2.659.117.937;2.647.547.722;1.756.997.824;-0.01405701414;0.9643571973
371;-0.01632292;-0.016656121;0.804027736;2.015.158.653;1.005.009.532;2.664.888.144;2.648.256.302;1.758.364.558;-0.01429929119;0.9620453715
370;-0.016106963;-0.016556311;0.806301475;2.018.062.353;1.007.908.583;2.650.879.383;2.649.504.423;1.757.745.266;-0.01461107191;0.9617965817
369;-0.016137043;-0.01712944;0.81163156;2.026.701.927;1.015.845.656;266.698.885;2.652.343.988;1.752.087.474;-0.01446537487;0.9610435367
368;-0.010584326;-0.011135411;0.826308906;2.066.403.389;1.031.134.605;2.662.740.946;2.656.484.127;1.760.130.167;-0.009587275796;0.9646542072
367;-0.016912887;-0.016470188;0.830156267;2.077.651.739;1.037.421.346;2.653.527.975;2.656.455.755;1.762.002.945;-0.01485629193;0.9588868618
366;-0.016838089;-0.016778372;0.846139371;2.118.475.914;1.056.204.557;2.663.269.997;2.651.016.951;1.760.983.229;-0.01471763477;0.9580567479
365;-0.016669026;-0.016883159;0.861348629;215.990.901;1.074.054.241;2.655.436.754;2.649.697.542;175.710.237;-0.01594355144;0.9565224648
364;-0.017802948;-0.017810799;0.87824142;2.199.201.822;1.095.458.865;2.665.407.896;2.651.787.996;176.249.063;-0.01469306089;0.9556016326
363;-0.017566446;-0.016785344;0.896867812;2.268.834.591;1.121.431.231;2.653.258.324;2.659.758.091;1.755.348.682;-0.01628891192;0.9564182162
362;-0.017749177;-0.017982848;0.920336604;2.311.204.672;1.144.172.549;2.656.319.618;2.653.131.485;1.767.332.435;-0.01551964507;0.9544148445
361;-0.017043479;-0.017060304;0.946625888;2.369.888.306;1.171.768.069;2.662.204.266;2.649.805.546;1.755.811.691;-0.0170807112;0.9534931183
360;-0.019107653;-0.019418873;0.968791843;2.440.526.724;1.202.742.815;2.638.159.037;2.641.703.129;1.765.031.338;-0.01498020068;0.9514731169
359;-0.019050326;-0.019316973;0.993262231;2.504.402.876;1.234.829.783;2.647.758.245;2.643.275.499;1.767.461.181;-0.01758225635;0.9507467151
358;-0.019631011;-0.020580854;1.019.823.551;2.565.718.651;1.274.071.217;2.653.637.886;2.656.921.864;1.768.898.726;-0.01823158376;0.948947072
357;-0.020739371;-0.021515615;1.051.547.647;2.632.501.364;130.924.511;2.647.706.985;2.658.871.889;1.763.967.752;-0.01851396263;0.9477376938
356;-0.019333363;-0.018278096;1.082.480.192;2.726.294.279;1.341.754.198;2.660.560.608;2.643.947.363;1.772.157.907;-0.0192325823;0.9487558007
355;-0.021806702;-0.021100026;1.112.456.083;2.801.685.095;1.371.231.437;2.663.262.129;2.632.863.522;1.769.591.093;-0.01744988747;0.945856452
354;-0.023362888;-0.02272753;1.151.343.465;2.893.493.652;1.413.971.424;2.689.404.488;2.673.573.017;1.770.442.367;-0.0193134062;0.9453451037
353;-0.02268213;-0.021774154;1.186.444.283;2.963.152.885;1.461.916.566;2.658.286.572;263.501.358;1.759.943.724;-0.02087394707;0.9427552819
352;-0.022136608;-0.020245414;1.223.234.177;3.037.143.946;1.521.065.712;2.701.556.683;2.631.350.994;1.775.689.483;-0.02003139816;0.9417409897
351;-0.021368966;-0.021854507;1.264.587.402;3.194.401.979;155.879.283;2.669.385.672;2.614.785.433;1.766.985.655;-0.0188404806;0.940952599
350;-0.025302276;-0.024719985;1.299.975.157;3.224.604.607;1.604.216.933;2.647.944.689;2.673.430.681;177.474.165;-0.02241331525;0.9360105991
349;-0.021886457;-0.025578732;1.344.262.958;3.298.826.694;1.654.529.929;269.266.963;2.638.147.354;1.764.223.814;-0.02012621053;0.9411761761
348;-0.011405498;-0.01069663;1.604.242.086;3.866.113.186;2.026.783.705;2.813.638.449;2.752.177.477;1.871.999.502;-0.007422482595;0.9528957605
347;-0.009994091;-0.01030933;1.647.049.546;3.984.004.974;2.080.820.084;2.815.242.767;276.394.105;187.711.215;-0.007234895136;0.9514881968
346;-0.010464261;-0.010008915;1.710.132.599;4.199.206.829;2.155.415.058;2.816.392.422;2.761.051.178;1.873.140.335;-0.007311467081;0.9505586624
345;-0.009966264;-0.009642066;1.772.842.646;4.388.822.556;223.385.191;2.832.789.421;2.765.238.523;1.878.766.656;-0.007115275599;0.9510214329
344;-0.009714368;-0.010170477;1.842.327.833;4.654.975.891;2.317.527.533;2.820.591.688;2.767.215.014;1.876.330.495;-0.006603681948;0.9505598545
343;-0.009585605;-0.009458425;1.916.341.543;4.783.800.125;2.402.203.321;2.825.784.922;2.779.111.624;1.882.018.805;-0.006951961201;0.9495538473
342;-0.009350563;-0.009773294;199.428.618;5.326.871.872;2.496.522.427;2.837.961.197;2.770.463.228;1.880.330.086;-0.006728692912;0.949236691
341;-0.009565651;-0.009466327;2.073.389.053;5.838.589.668;2.593.292.236;2.826.999.426;277.428.031;1.883.627.295;-0.006808819715;0.9477306008
340;-0.00973396;-0.009136789;215.681.076;10;2.696.154.594;2.835.549.831;2.778.336.525;1.887.041.569;-0.006391968112;0.9484567046
339;-0.009217232;-0.009390033;2.255.506.277;10;2.819.062.471;2.843.443.155;2.785.946.846;1.890.202.165;-0.005973132327;0.9466950297
338;-0.008993909;-0.008493663;2.351.247.311;10;2.922.211.409;2.848.767.996;279.111.433;1.891.798.496;-0.006167645566;0.9464743137
337;-0.00932386;-0.008875939;246.020.031;10;3.060.726.404;2.844.050.169;2.785.711.288;1.892.448.783;-0.006193370093;0.9470123649
336;-0.008806441;-0.00899254;25.661.695;10;3.195.396.423;2.847.199.202;279.159.236;1.895.738.006;-0.006342735142;0.9453954697
335;-0.008888113;-0.009296142;2.691.899.538;10;3.340.129.614;2.853.515.625;2.791.570.425;189.709.115;-0.006590168923;0.9453797936
334;-0.009254383;-0.008857273;2.823.699.951;10;3.480.032.921;28.497.262;2.797.602.892;1.897.459.865;-0.005921145435;0.9450374246
333;-0.008986911;-0.008973928;2.954.866.886;10;3.658.055.782;286.400.342;2.804.417.133;1.904.636.264;-0.0057995799;0.9447016716
332;-0.008788938;-0.008997154;3.106.871.843;10;3.815.219.402;2.862.720.728;2.808.108.807;1.903.686.166;-0.006217561662;0.9435609579
331;-0.008398866;-0.009005775;3.263.289.213;10;404.518.652;2.870.413.065;2.814.703.465;1.909.100.413;-0.005934423767;0.9435022473
330;-0.009175668;-0.008800404;3.414.039.612;10;4.249.218.464;2.870.924.711;2.822.573.662;1.913.041.472;-0.005792836659;0.9433066845
329;-0.008823234;-0.00898757;3.609.711.409;10;449.296.999;2.882.935.286;2.817.775.726;1.916.717.052;-0.00574251404;0.9427079558
328;-0.008797969;-0.00875738;3.801.806.211;10;4.661.096.096;288.638.711;2.826.752.186;191.739.881;-0.005987685639;0.9428748488
327;-0.008880606;-0.008895265;3.978.816.986;10;5.022.773.266;2.893.046.379;2.834.479.332;1.919.755.101;-0.005695353728;0.943051517
326;-0.009015815;-0.008755502;4.263.375.759;10;5.691.372.871;2.893.666.506;283.891.201;1.920.765.877;-0.005894894246;0.9426032305
325;-0.009204054;-0.009153618;4.534.582.138;10;10;2.901.586.533;2.847.824.335;1.928.335.428;-0.005782414693;0.9420973063
324;-0.009077523;-0.008571079;4.972.368.717;10;10;2.894.544.601;2.855.830.908;1.930.654.526;-0.005418726243;0.9420932531
323;-0.008882635;-0.008652745;5.768.270.969;10;10;291.593.051;2.859.316.349;1.933.275.819;-0.005567795597;0.9420172572
322;-0.008897091;-0.009147332;10;10;10;2.922.220.945;2.867.054.462;1.937.639.713;-0.005504769273;0.9419970512
321;-0.008425525;-0.008268037;5.861.041.546;10;10;2.927.542.448;2.865.925.312;1.941.416.144;-0.005778225604;0.9419740438
320;-0.008694002;-0.008864627;10;10;10;2.935.219.288;2.880.337.715;1.945.790.529;-0.005399040878;0.9416553378
319;-0.008627419;-0.008511787;10;10;10;2.942.793.608;2.871.657.372;1.947.051.406;-0.004901801236;0.9420456886
318;-0.008806188;-0.008133814;10;10;10;2.945.067.883;289.174.509;1.953.753.233;-0.005076326896;0.943287611
317;-0.008338281;-0.008516661;10;10;10;2.957.337.141;2.898.151.875;1.956.098.437;-0.005012410693;0.9426286221
316;-0.008824146;-0.008198746;10;10;10;2.962.521.076;2.912.041.903;1.965.593.457;-0.004561504349;0.9432828426
315;-0.00848686;-0.008574835;10;10;10;2.970.633.507;2.922.846.079;196.255.517;-0.004524411634;0.944085896
314;-0.007962545;-0.00789041;10;10;10;2.990.318.298;2.918.489.933;196.993.804;-0.004831613041;0.9445120096
313;-0.008567526;-0.008283986;10;10;10;2.999.111.891;2.940.607.309;197.962.451;-0.004681215156;0.944424808
312;-0.008158355;-0.007879073;10;10;10;299.786.377;294.238.162;1.980.763.555;-0.004709229805;0.9454861879
311;-0.007909118;-0.008288303;10;10;10;3.011.431.932;2.955.482.006;1.987.911.344;-0.005085077137;0.9467863441
310;-0.008053016;-0.007983335;10;10;10;302.199.316;2.971.415.997;1.990.690.351;-0.004738983698;0.9470363855
309;-0.008037465;-0.008237151;10;10;10;3.022.129.774;2.974.012.375;1.998.554.826;-0.004757521208;0.9485807419
308;-0.009159904;-0.008715823;10;10;10;3.043.223.143;2.985.162.258;2.004.888.296;-0.005613538902;0.948646605
307;-0.007990603;-0.007873734;10;10;10;3.045.249.939;2.994.620.562;2.009.413.004;-0.004606175702;0.9513471723
306;-0.007835397;-0.007815161;10;10;10;3.057.903.528;3.001.573.563;2.015.622.377;-0.004717423581;0.9518837929
305;-0.007638629;-0.007742594;10;10;10;3.078.758.001;3.017.740.011;2.019.968.987;-0.004398354329;0.9536747336
304;-0.00782472;-0.007845415;10;10;10;3.076.775.551;3.030.669.212;2.024.363.518;-0.004430025816;0.9558730721
303;-0.007744679;-0.007760596;10;10;10;3.108.618.021;3.039.487.123;2.033.528.328;-0.004151667934;0.9583098292
302;-0.007675559;-0.007679373;10;10;10;3.112.303.972;3.050.795.078;2.038.299.084;-0.004146386404;0.9601627588
301;-0.007855736;-0.007691988;10;10;10;3.118.541.241;3.073.621.988;2.045.001.268;-0.004239962436;0.9627020955
300;-0.008027503;-0.007912372;10;10;10;31.327.672;3.078.067.541;2.051.538.467;-0.004171153996;0.9662929773
299;-0.007811499;-0.007705161;10;10;10;3.143.157.959;3.092.733.383;2.057.803.631;-0.004002522212;0.9694747925
298;-0.007620316;-0.007552957;10;10;10;3.161.984.682;3.098.299.742;206.410.718;-0.004196176305;0.9728184342
297;-0.007551634;-0.007531231;10;10;10;3.174.059.391;3.121.029.615;2.071.221.828;-0.004132950678;0.9758704901
296;-0.007642597;-0.007374944;10;10;10;3.175.301.313;3.134.458.303;2.078.543.663;-0.004129822366;0.9798981547
295;-0.007483654;-0.007651906;10;10;10;3.199.240.446;3.142.578.125;2.085.675.478;-0.003914538771;0.9840440154
294;-0.007844245;-0.007394795;10;10;10;3.200.074.434;3.156.879.902;2.092.669.249;-0.004150334746;0.9891908169
293;-0.00766157;-0.00789097;10;10;10;3.221.662.045;3.176.154.613;2.100.981.236;-0.004203867167;0.9932350516
292;-0.007833567;-0.007466657;10;10;10;3.238.816.738;3.197.870.255;2.105.761.766;-0.004376059864;0.999473989
291;-0.007535759;-0.007893207;10;10;10;3.262.705.803;3.204.473.495;2.117.439.985;-0.004128899425;1.005.483.747
290;-0.007281227;-0.007462484;10;10;10;327.143.836;3.221.189.499;2.123.909.235;-0.003817813704;101.162.684
289;-0.00744111;-0.007328928;10;10;10;3.290.097.475;3.233.800.173;213.168.931;-0.003490943694;1.018.847.823
288;-0.007408842;-0.007298893;10;10;10;3.311.743.736;3.235.606.432;2.141.181.469;-0.003495617304;1.026.325.345
287;-0.007481771;-0.007563539;10;10;10;3.315.273.523;3.259.799.957;2.146.437.168;-0.003782761516;1.034.597.278
286;-0.007802346;-0.007392047;10;10;10;3.335.300.446;3.283.983.707;2.157.974.005;-0.003992108628;1.042.511.106
285;-0.007475257;-0.007220231;10;10;10;3.354.631.901;3.296.696.663;2.164.885.521;-0.00368390209;1.052.034.497
284;-0.007478463;-0.00738095;10;10;10;3.370.022.058;3.315.611.124;217.254.734;-0.003868667642;1.062.366.962
283;-0.007467471;-0.007215598;10;10;10;3.380.779.982;3.329.796.076;218.097.043;-0.003481442574;1.072.796.583
282;-0.007610955;-0.007446046;10;10;10;338.901.186;3.339.395.761;2.188.688.993;-0.003818840021;1.083.973.765
281;-0.007310653;-0.00720465;10;10;10;3.410.289.049;3.365.783.691;219.836.545;-0.003575213253;1.096.507.072
280;-0.007388382;-0.00736568;10;10;10;3.426.864.147;3.379.817.724;2.203.977.346;-0.00348560256;1.109.852.672
279;-0.00723958;-0.007372297;10;10;10;3.444.831.848;3.401.011.467;2.213.423.967;-0.003572953865;1.124.173.164
278;-0.007374944;-0.007310449;10;10;10;3.476.417.303;3.417.944.193;222.307.229;-0.003685801523;1.139.368.534
277;-0.007523038;-0.007416171;10;10;10;3.483.180.761;3.445.060.253;2.233.244.181;-0.003639187431;1.155.643.702
276;-0.007197725;-0.007326637;10;10;10;351.121.664;3.458.911.896;2.243.127.823;-0.003711570753;1.172.397.614
275;-0.007691072;-0.007274099;10;10;10;3.526.655.674;3.473.789.215;2.247.205.496;-0.003711570753;1.190.907.717
274;-0.007527974;-0.007602917;10;10;10;3.532.665.253;3.482.825.518;2.259.057.999;-0.003879084019;1.210.324.645
273;-0.007804787;-0.007696616;10;10;10;3.548.492.908;3.494.419.575;2.265.650.749;-0.00401862897;1.231.194.973
272;-0.007992942;-0.008076342;10;10;10;3.558.419.466;351.940.918;2.272.651.672;-0.004292509519;1.252.693.892
271;-0.008002548;-0.008212768;10;10;10;3.575.627.327;3.529.012.203;2.282.149.792;-0.004123104736;1.277.174.711
270;-0.008119993;-0.008064501;10;10;10;3.587.781.191;3.556.631.565;2.287.589.073;-0.004070382565;1.301.560.879
269;-0.007717164;-0.007929199;10;10;10;3.618.267.536;3.580.154.419;2.298.094.988;-0.003915565088;1.328.591.108
268;-0.00771574;-0.007832602;10;10;10;3.636.640.549;3.581.147.671;2.307.298.422;-0.003752223216;135.716.331
267;-0.007659739;-0.007681357;10;10;10;3.645.361.662;3.608.742.952;2.313.600.302;-0.003754892154;1.387.338.758
266;-0.007454494;-0.007675101;10;10;10;3.678.097.248;3.617.373.705;2.324.096.203;-0.003525711363;1.419.421.673
265;-0.007712383;-0.007352395;10;10;10;3.675.251.245;3.632.339.716;2.332.045.317;-0.00352293835;1.452.301.502
264;-0.007580787;-0.007613295;10;10;10;368.748.951;3.653.338.909;2.339.853.525;-0.003638160648;1.488.102.317
263;-0.007389552;-0.00779716;10;10;10;3.716.941.595;3.661.181.927;2.343.880.177;-0.003776397323;1.525.412.321
262;-0.007890867;-0.00772459;10;10;10;3.722.947.598;3.670.909.405;2.355.577.707;-0.00365079008;1.564.041.615
261;-0.007559011;-0.007858481;10;10;10;3.738.910.437;3.700.855.255;2.363.133.669;-0.00403514551;1.605.812.192
260;-0.0079567;-0.00787109;10;10;10;375.670.886;3.718.513.489;2.370.953.083;-0.00389083405;1.649.056.554
259;-0.007913643;-0.00810983;10;10;10;3.775.716.305;3.723.193.169;2.379.196.167;-0.003976154607;1.693.942.904
258;-0.008262296;-0.008285764;10;4.480.742.455;10;3.792.247.534;3.750.049.591;2.384.480.238;-0.00414787326;1.741.954.923
257;-0.008330409;-0.008089656;10;2.963.438.272;10;3.799.692.392;3.754.997.015;2.388.492.346;-0.004080076236;1.792.170.525
256;-0.008211497;-0.008106477;10;2.114.530.802;10;381.235.218;379.113.698;239.840.889;-0.00413233554;184.631.443
255;-0.008292418;-0.007901188;10;1.770.959.616;10;3.835.901.737;3.793.558.598;2.405.156.612;-0.0041240789;190.178.895
254;-0.008117045;-0.008218355;10;1.525.268.316;10;3.843.073.606;379.250.741;2.410.238.981;-0.004014371429;1.958.943.129
253;-0.008288506;-0.007906882;10;1.382.192.731;10;3.856.223.822;3.826.742.411;241.855.979;-0.003958199173;2.019.068.003
252;-0.008262043;-0.008393788;10;1.349.368.572;10;3.863.697.767;3.818.333.626;2.424.566.984;-0.003981438465;2.084.071.875
251;-0.00848361;-0.00834788;10;1.367.731.929;10;3.877.621.651;3.840.790.272;2.428.961.039;-0.004168384708;215.244.031
250;-0.008550673;-0.008354279;10;1.395.822.883;10;3.860.090.017;3.854.426.622;2.435.244.799;-0.004493669607;2.220.239.401
249;-0.008503919;-0.008590316;10;1.423.330.307;10;3.880.921.841;3.857.905.149;2.441.223.621;-0.004316038452;229.468.441
248;-0.008674871;-0.008677662;10;1.438.479.662;10;3.896.651.268;3.876.826.525;2.445.596.218;-0.004238014109;2.370.834.112
247;-0.008598387;-0.00842974;10;1.458.755.493;10;389.803.791;3.874.875.307;245.209.527;-0.004234783817;2.451.849.699
246;-0.008598133;-0.008609706;10;1.460.059.404;10;3.904.746.532;3.896.406.889;2.456.024.647;-0.004369960632;2.541.603.327
245;-0.00875672;-0.008882889;10;144.971.621;10;3.922.785.044;389.759.326;2.460.883.856;-0.004350381438;262.865.448
244;-0.008999081;-0.008793048;10;1.509.826.064;10;3.919.625.759;3.893.056.393;2.462.755.203;-0.004603973124;2.722.444.773
243;-0.009232387;-0.008888773;10;1.591.777.563;10;3.939.440.966;3.896.162.271;2.468.783.379;-0.004617957398;2.828.802.824
242;-0.008897953;-0.009015156;10;1.612.676.382;10;3.943.913.937;3.923.112.869;2.471.481.323;-0.00474154437;293.469.286
241;-0.009098157;-0.009237151;10;1.609.878.421;10;3.952.490.807;3.919.557.333;2.474.067.211;-0.004714811686;3.052.978.039
240;-0.00918753;-0.009481371;10;1.606.014.252;10;3.932.804.108;3.915.464.401;2.478.806.496;-0.00472162338;3.176.448.822
239;-0.00933977;-0.00935558;10;1.189.710.736;10;3.928.239.584;3.931.073.666;2.478.241.205;-0.004909172654;3.315.422.773
238;-0.009463338;-0.009520272;10;0.028739532;10;3.943.967.104;3.919.511.318;2.480.797.052;-0.005060259253;3.444.797.754
237;-0.0095616;-0.009710014;10;0.092691541;10;397.160.244;3.939.160.824;2.485.322.952;-0.005282443482;3.603.517.056
236;-0.010015492;-0.009895523;10;0.011518001;10;3.952.975.273;3.919.694.901;2.484.353.065;-0.005332921632;3.762.905.836
235;-0.010274091;-0.010038865;10;0.00822577;10;3.937.547.445;3.931.467.295;2.489.707.708;-0.005572906695;3.924.279.451
234;-0.010351039;-0.010249213;10;0.007516807;10;3.944.615.364;3.935.132.265;2.493.151.665;-0.005774342921;4.114.600.182
233;-0.010413315;-0.010659047;10;0.007220554;10;3.977.027.893;3.933.353.662;2.490.276.814;-0.005920379423;4.277.616.024
232;-0.010780321;-0.010840567;10;0.007050587;10;3.932.840.824;391.843.605;2.492.918.491;-0.005968485493;4.495.638.371
